,Date,Close
190,2021-11-16,6936.51611328125
191,2021-11-17,7052.90087890625
192,2021-11-18,6889.962890625
193,2021-11-19,6913.2392578125
194,2021-11-22,6959.79296875
195,2021-11-23,6959.79296875
196,2021-11-24,6959.79296875
197,2021-11-25,6913.2392578125
198,2021-11-26,6773.578125
199,2021-11-29,6889.962890625
200,2021-11-30,6773.578125
201,2021-12-01,6796.85498046875
202,2021-12-02,6983.0703125
203,2021-12-03,6866.685546875
204,2021-12-06,6843.4091796875
205,2021-12-07,6843.4091796875
206,2021-12-08,6913.2392578125
207,2021-12-09,6843.4091796875
208,2021-12-10,6866.685546875
209,2021-12-13,6796.85498046875
210,2021-12-14,6796.85498046875
211,2021-12-15,6796.85498046875
212,2021-12-16,6773.578125
213,2021-12-17,6983.0703125
214,2021-12-20,6866.685546875
215,2021-12-21,6866.685546875
216,2021-12-22,6820.1318359375
217,2021-12-23,6796.85498046875
218,2021-12-24,6796.85498046875
219,2021-12-27,6843.4091796875
220,2021-12-28,6843.4091796875
221,2021-12-29,6796.85498046875
222,2021-12-30,6796.85498046875
223,2022-01-03,6820.1318359375
224,2022-01-04,6889.962890625
225,2022-01-05,6936.5166015625
226,2022-01-06,6959.79296875
227,2022-01-07,7122.73193359375
228,2022-01-10,7076.17724609375
229,2022-01-11,7169.28564453125
230,2022-01-12,7169.28564453125
231,2022-01-13,7169.28564453125
232,2022-01-14,7308.94677734375
233,2022-01-17,7215.8388671875
234,2022-01-18,7146.0087890625
235,2022-01-19,7146.0087890625
236,2022-01-20,7239.1162109375
237,2022-01-21,7402.0546875
238,2022-01-24,7262.3935546875
239,2022-01-25,7239.1162109375
240,2022-01-26,7169.28564453125
241,2022-01-27,7262.3935546875
242,2022-01-28,7239.1162109375
243,2022-01-31,7099.45458984375
244,2022-02-02,7262.3935546875
245,2022-02-03,7192.56201171875
246,2022-02-04,7192.56201171875
247,2022-02-07,7262.3935546875
248,2022-02-08,7192.56201171875
249,2022-02-09,7402.0546875
250,2022-02-10,7215.8388671875
251,2022-02-11,7285.669921875
252,2022-02-14,7169.28564453125
253,2022-02-15,7332.2236328125
254,2022-02-16,7425.3310546875
255,2022-02-17,7355.5009765625
256,2022-02-18,7378.77734375
257,2022-02-21,7402.0546875
258,2022-02-22,7355.5009765625
259,2022-02-23,7495.16162109375
260,2022-02-24,7448.6083984375
261,2022-02-25,7495.16162109375
262,2022-03-01,7495.16162109375
263,2022-03-02,7425.3310546875
264,2022-03-04,7355.5009765625
265,2022-03-07,7169.28564453125
266,2022-03-08,7122.73193359375
267,2022-03-09,7308.94677734375
268,2022-03-10,7378.77734375
269,2022-03-11,7402.0546875
270,2022-03-14,7518.43896484375
271,2022-03-15,7588.26953125
272,2022-03-16,7634.8232421875
273,2022-03-17,7448.6083984375
274,2022-03-18,7355.5009765625
275,2022-03-21,7355.5009765625
276,2022-03-22,7378.77734375
277,2022-03-23,7355.5009765625
278,2022-03-24,7378.77734375
279,2022-03-25,7402.0546875
280,2022-03-28,7468.228515625
281,2022-03-29,7420.9609375
282,2022-03-30,7444.5947265625
283,2022-03-31,7539.12939453125
284,2022-04-01,7491.8623046875
285,2022-04-04,7468.228515625
286,2022-04-05,7468.228515625
287,2022-04-06,7326.42626953125
288,2022-04-07,7326.42626953125
289,2022-04-08,7420.9609375
290,2022-04-11,7302.79296875
291,2022-04-12,7373.69384765625
292,2022-04-13,7373.69384765625
293,2022-04-14,7279.16015625
294,2022-04-18,7279.16015625
295,2022-04-19,7208.2587890625
296,2022-04-20,7231.892578125
297,2022-04-21,7491.8623046875
298,2022-04-22,7444.5947265625
299,2022-04-25,7562.76318359375
300,2022-04-26,7680.93115234375
301,2022-04-27,7751.83203125
302,2022-04-28,7680.93115234375
303,2022-05-09,7184.62451171875
304,2022-05-10,7113.7236328125
305,2022-05-11,7231.892578125
306,2022-05-12,6877.3876953125
307,2022-05-13,6924.6552734375
308,2022-05-17,6995.55615234375
309,2022-05-18,7160.99072265625
310,2022-05-19,7042.82275390625
311,2022-05-20,6995.55615234375
312,2022-05-23,6971.92236328125
313,2022-05-24,6948.28857421875
314,2022-05-25,6971.92236328125
315,2022-05-27,7160.99072265625
316,2022-05-30,7160.99072265625
317,2022-05-31,7326.42626953125
318,2022-06-02,7160.99072265625
319,2022-06-03,7184.62451171875
320,2022-06-06,7042.82275390625
321,2022-06-07,6971.92236328125
322,2022-06-08,7184.62451171875
323,2022-06-09,7090.08984375
324,2022-06-10,6948.28857421875
325,2022-06-13,6948.28857421875
326,2022-06-14,6995.55615234375
327,2022-06-15,6924.6552734375
328,2022-06-16,7160.99072265625
329,2022-06-17,7090.08984375
330,2022-06-20,7208.2587890625
331,2022-06-21,7231.892578125
332,2022-06-22,7090.08984375
333,2022-06-23,7113.7236328125
334,2022-06-24,7066.45654296875
335,2022-06-27,6948.28857421875
336,2022-06-28,6901.021484375
337,2022-06-29,6877.3876953125
338,2022-06-30,6853.75439453125
339,2022-07-01,6853.75439453125
340,2022-07-04,6664.68505859375
341,2022-07-05,6853.75439453125
342,2022-07-06,6901.021484375
343,2022-07-07,6711.9521484375
344,2022-07-08,6759.21875
345,2022-07-11,6735.58544921875
346,2022-07-12,6782.8525390625
347,2022-07-13,6617.41796875
348,2022-07-14,6641.0517578125
349,2022-07-15,6617.41796875
350,2022-07-18,6759.21875
351,2022-07-19,6782.8525390625
352,2022-07-20,6995.55615234375
353,2022-07-21,6995.55615234375
354,2022-07-22,6924.6552734375
355,2022-07-25,6901.021484375
356,2022-07-26,6901.021484375
357,2022-07-27,6924.6552734375
358,2022-07-28,6948.28857421875
359,2022-07-29,6948.28857421875
360,2022-08-01,7090.08984375
361,2022-08-02,7184.62451171875
362,2022-08-03,7208.2587890625
363,2022-08-04,7373.69384765625
364,2022-08-05,7444.5947265625
365,2022-08-08,7444.5947265625
366,2022-08-09,7468.228515625
367,2022-08-10,7468.228515625
368,2022-08-11,7515.49560546875
369,2022-08-12,7491.8623046875
370,2022-08-15,7515.49560546875
371,2022-08-16,7539.12939453125
372,2022-08-18,7562.76318359375
373,2022-08-19,7468.228515625
374,2022-08-22,7562.76318359375
375,2022-08-23,7468.228515625
376,2022-08-24,7515.49560546875
377,2022-08-25,7633.66357421875
378,2022-08-26,7562.76318359375
379,2022-08-29,7704.56494140625
380,2022-08-30,7728.1982421875
381,2022-08-31,7751.83203125
382,2022-09-01,7704.56494140625
383,2022-09-02,7775.4658203125
384,2022-09-05,7822.7333984375
385,2022-09-06,7822.7333984375
386,2022-09-07,7917.267578125
387,2022-09-08,7893.6337890625
388,2022-09-09,7917.267578125
389,2022-09-12,7917.267578125
390,2022-09-13,8059.068359375
391,2022-09-14,8035.43603515625
392,2022-09-15,8271.771484375
393,2022-09-16,7988.16845703125
394,2022-09-19,8177.2373046875
395,2022-09-20,8082.70361328125
396,2022-09-21,8011.802734375
397,2022-09-22,8011.802734375
398,2022-09-23,7917.267578125
399,2022-09-26,7964.53466796875
400,2022-09-27,7846.3662109375
401,2022-09-28,7870.0009765625
402,2022-09-29,7917.267578125
403,2022-09-30,8082.70361328125
404,2022-10-03,8035.43603515625
405,2022-10-04,8082.70361328125
406,2022-10-05,7988.16845703125
407,2022-10-06,7964.53466796875
408,2022-10-07,7751.83203125
409,2022-10-10,7846.3662109375
410,2022-10-11,7799.10009765625
411,2022-10-12,7870.0009765625
412,2022-10-13,7822.7333984375
413,2022-10-14,7799.10009765625
414,2022-10-17,7799.10009765625
415,2022-10-18,7846.3662109375
416,2022-10-19,7822.7333984375
417,2022-10-20,8035.43603515625
418,2022-10-21,8177.2373046875
419,2022-10-24,8413.5732421875
420,2022-10-25,8224.5048828125
421,2022-10-26,8082.70361328125
422,2022-10-27,8224.5048828125
423,2022-10-28,8271.771484375
424,2022-10-31,8319.0390625
425,2022-11-01,8319.0390625
426,2022-11-02,8271.771484375
427,2022-11-03,8319.0390625
428,2022-11-04,8295.40625
429,2022-11-07,8366.3056640625
430,2022-11-08,8271.771484375
431,2022-11-09,8389.9404296875
432,2022-11-10,8319.0390625
433,2022-11-11,8366.3056640625
434,2022-11-14,8271.771484375
435,2022-11-15,8319.0390625
436,2022-11-16,8129.97119140625
437,2022-11-17,8248.138671875
438,2022-11-18,8342.673828125
439,2022-11-21,8248.138671875
440,2022-11-22,8413.5732421875
441,2022-11-23,8389.9404296875
442,2022-11-24,8508.109375
443,2022-11-25,8484.474609375
444,2022-11-28,8531.7421875
445,2022-11-29,8484.474609375
446,2022-11-30,8791.7119140625
447,2022-12-01,8508.109375
448,2022-12-02,8446.4208984375
449,2022-12-05,8327.791015625
450,2022-12-06,8232.8876953125
451,2022-12-07,8019.35498046875
452,2022-12-08,8066.806640625
453,2022-12-09,8137.98486328125
454,2022-12-12,8256.61328125
455,2022-12-13,8256.61328125
456,2022-12-14,8185.4365234375
457,2022-12-15,8066.806640625
458,2022-12-16,8161.7109375
459,2022-12-19,8209.162109375
460,2022-12-20,8137.98486328125
461,2022-12-21,8232.8876953125
462,2022-12-22,8137.98486328125
463,2022-12-23,8066.806640625
464,2022-12-26,8137.98486328125
465,2022-12-27,8161.7109375
466,2022-12-28,8209.162109375
467,2022-12-29,8137.98486328125
468,2022-12-30,8114.25927734375
469,2023-01-02,8114.25927734375
470,2023-01-03,8114.25927734375
471,2023-01-04,7924.451171875
472,2023-01-05,7829.54736328125
473,2023-01-06,7876.99951171875
474,2023-01-09,8019.35498046875
475,2023-01-10,7758.3701171875
476,2023-01-11,7710.91845703125
477,2023-01-12,7758.3701171875
478,2023-01-13,7639.740234375
479,2023-01-16,7734.64404296875
480,2023-01-17,7900.7255859375
481,2023-01-18,7876.99951171875
482,2023-01-19,7900.7255859375
483,2023-01-20,7876.99951171875
484,2023-01-24,7805.82177734375
485,2023-01-25,7782.095703125
486,2023-01-26,8043.0810546875
487,2023-01-27,8256.61328125
488,2023-01-30,8256.61328125
489,2023-01-31,8043.0810546875
490,2023-02-01,8066.806640625
491,2023-02-02,8019.35498046875
492,2023-02-03,8256.61328125
493,2023-02-06,8280.3388671875
494,2023-02-07,8398.9697265625
495,2023-02-08,8375.2431640625
496,2023-02-09,8446.4208984375
497,2023-02-10,8375.2431640625
498,2023-02-13,8422.6953125
499,2023-02-14,8493.8720703125
500,2023-02-15,8422.6953125
501,2023-02-16,8256.61328125
502,2023-02-17,8280.3388671875
503,2023-02-20,8304.0654296875
504,2023-02-21,8256.61328125
505,2023-02-22,8232.8876953125
506,2023-02-23,8280.3388671875
507,2023-02-24,8232.8876953125
508,2023-02-27,8327.791015625
509,2023-02-28,8304.0654296875
510,2023-03-01,8161.7109375
511,2023-03-02,8185.4365234375
512,2023-03-03,8043.0810546875
513,2023-03-06,7971.9033203125
514,2023-03-07,7995.62939453125
515,2023-03-08,8137.98486328125
516,2023-03-09,8137.98486328125
517,2023-03-10,8019.35498046875
518,2023-03-13,8114.25927734375
519,2023-03-14,7900.7255859375
520,2023-03-15,7900.7255859375
521,2023-03-16,7876.99951171875
522,2023-03-17,7948.1767578125
523,2023-03-20,7971.9033203125
524,2023-03-21,8066.806640625
525,2023-03-24,8375.2431640625
526,2023-03-27,8256.61328125
527,2023-03-28,8232.8876953125
528,2023-03-29,8518.44921875
529,2023-03-30,8542.6494140625
530,2023-03-31,8470.048828125
531,2023-04-03,8518.44921875
532,2023-04-04,8494.2490234375
533,2023-04-05,8445.8486328125
534,2023-04-06,8470.048828125
535,2023-04-10,8518.44921875
536,2023-04-11,8542.6494140625
537,2023-04-12,8615.25
538,2023-04-13,8639.4501953125
539,2023-04-14,8712.05078125
540,2023-04-17,8736.2509765625
541,2023-04-18,8833.0517578125
542,2023-04-26,8905.6513671875
543,2023-04-27,8857.251953125
544,2023-04-28,8760.451171875
545,2023-05-02,8760.451171875
546,2023-05-03,8639.4501953125
547,2023-05-04,8712.05078125
548,2023-05-05,8712.05078125
549,2023-05-08,8712.05078125
550,2023-05-09,8639.4501953125
551,2023-05-10,8639.4501953125
552,2023-05-11,8542.6494140625
553,2023-05-12,8518.44921875
554,2023-05-15,8494.2490234375
555,2023-05-16,8421.6484375
556,2023-05-17,8494.2490234375
557,2023-05-19,8712.05078125
558,2023-05-22,8712.05078125
559,2023-05-23,8833.0517578125
560,2023-05-24,8736.2509765625
561,2023-05-25,8760.451171875
562,2023-05-26,8857.251953125
563,2023-05-29,8857.251953125
564,2023-05-30,8954.0517578125
565,2023-05-31,8760.451171875
566,2023-06-05,8905.6513671875
567,2023-06-06,8857.251953125
568,2023-06-07,8808.8515625
569,2023-06-08,8833.0517578125
570,2023-06-09,8808.8515625
571,2023-06-12,8857.251953125
572,2023-06-13,8857.251953125
573,2023-06-14,8784.6513671875
574,2023-06-15,8760.451171875
575,2023-06-16,8760.451171875
576,2023-06-19,8712.05078125
577,2023-06-20,8760.451171875
578,2023-06-21,8833.0517578125
579,2023-06-22,8760.451171875
580,2023-06-23,8760.451171875
581,2023-06-26,8784.6513671875
582,2023-06-27,8857.251953125
583,2023-07-03,8784.6513671875
584,2023-07-04,8760.451171875
585,2023-07-05,8760.451171875
586,2023-07-06,8784.6513671875
587,2023-07-07,8736.2509765625
588,2023-07-10,8760.451171875
589,2023-07-11,8736.2509765625
590,2023-07-12,8881.451171875
591,2023-07-13,8833.0517578125
592,2023-07-14,8905.6513671875
593,2023-07-17,8881.451171875
594,2023-07-18,8857.251953125
595,2023-07-20,8857.251953125
596,2023-07-21,8857.251953125
597,2023-07-24,8808.8515625
598,2023-07-25,8857.251953125
599,2023-07-26,9050.8525390625
600,2023-07-27,8929.8515625
601,2023-07-28,8833.0517578125
602,2023-07-31,8833.0517578125
603,2023-08-01,8833.0517578125
604,2023-08-02,8905.6513671875
605,2023-08-03,8954.0517578125
606,2023-08-04,8857.251953125
607,2023-08-07,8978.251953125
608,2023-08-08,8905.6513671875
609,2023-08-09,9099.2529296875
610,2023-08-10,9099.2529296875
611,2023-08-11,9099.2529296875
612,2023-08-14,9050.8525390625
613,2023-08-15,9002.4521484375
614,2023-08-16,9002.4521484375
615,2023-08-18,8954.0517578125
616,2023-08-21,8881.451171875
617,2023-08-22,9002.4521484375
618,2023-08-23,9002.4521484375
619,2023-08-24,8905.6513671875
620,2023-08-25,8978.251953125
621,2023-08-28,8905.6513671875
622,2023-08-29,8954.0517578125
623,2023-08-30,8905.6513671875
624,2023-08-31,8881.451171875
625,2023-09-01,8929.8515625
626,2023-09-04,8929.8515625
627,2023-09-05,8929.8515625
628,2023-09-06,8857.251953125
629,2023-09-07,8881.451171875
630,2023-09-08,8833.0517578125
631,2023-09-11,8833.0517578125
632,2023-09-12,8808.8515625
633,2023-09-13,8784.6513671875
634,2023-09-14,8808.8515625
635,2023-09-15,8712.05078125
636,2023-09-18,8712.05078125
637,2023-09-19,8784.6513671875
638,2023-09-20,8857.251953125
639,2023-09-21,8833.0517578125
640,2023-09-22,8784.6513671875
641,2023-09-25,8712.05078125
642,2023-09-26,8663.650390625
643,2023-09-27,8591.0498046875
644,2023-09-29,8542.6494140625
645,2023-10-02,8784.6513671875
646,2023-10-03,8905.6513671875
647,2023-10-04,8905.6513671875
648,2023-10-05,8784.6513671875
649,2023-10-06,8736.2509765625
650,2023-10-09,8760.451171875
651,2023-10-10,8639.4501953125
652,2023-10-11,8639.4501953125
653,2023-10-12,8760.451171875
654,2023-10-13,8784.6513671875
655,2023-10-16,8808.8515625
656,2023-10-17,8663.650390625
657,2023-10-18,8566.8505859375
658,2023-10-19,8470.048828125
659,2023-10-20,8687.8505859375
660,2023-10-23,8566.8505859375
661,2023-10-24,8494.2490234375
662,2023-10-25,8591.0498046875
663,2023-10-26,8445.8486328125
664,2023-10-27,8421.6484375
665,2023-10-30,8566.8505859375
666,2023-10-31,8470.048828125
667,2023-11-01,8324.8486328125
668,2023-11-02,8566.8505859375
669,2023-11-03,8615.25
670,2023-11-06,8760.451171875
671,2023-11-07,8687.8505859375
672,2023-11-08,8712.05078125
673,2023-11-09,8712.05078125
674,2023-11-10,8542.6494140625
675,2023-11-13,8591.0498046875
676,2023-11-14,8639.4501953125
677,2023-11-15,8760.451171875
678,2023-11-16,8784.6513671875
679,2023-11-17,8784.6513671875
680,2023-11-20,8591.0498046875
681,2023-11-21,8494.2490234375
682,2023-11-22,8591.0498046875
683,2023-11-23,8639.4501953125
684,2023-11-24,8639.4501953125
685,2023-11-27,8591.0498046875
686,2023-11-28,8591.0498046875
687,2023-11-29,8615.25
688,2023-11-30,8687.8505859375
689,2023-12-01,8663.650390625
690,2023-12-04,8680.6708984375
691,2023-12-05,8656.35546875
692,2023-12-06,8559.0927734375
693,2023-12-07,8583.408203125
694,2023-12-08,8510.4619140625
695,2023-12-11,8510.4619140625
696,2023-12-12,8461.830078125
697,2023-12-13,8437.5146484375
698,2023-12-14,8802.2490234375
699,2023-12-15,8972.4580078125
700,2023-12-18,8948.142578125
701,2023-12-19,8996.7734375
702,2023-12-20,9045.4052734375
703,2023-12-21,9069.720703125
704,2023-12-22,9069.720703125
705,2023-12-27,9118.3515625
706,2023-12-28,9142.66796875
707,2023-12-29,9142.66796875
708,2024-01-02,9166.9833984375
709,2024-01-03,9094.0361328125
710,2024-01-04,9215.6142578125
711,2024-01-05,9312.876953125
712,2024-01-08,9312.876953125
713,2024-01-09,9361.5087890625
714,2024-01-10,9288.5615234375
715,2024-01-11,9312.876953125
716,2024-01-12,9434.4541015625
717,2024-01-15,9458.7705078125
718,2024-01-16,9434.4541015625
719,2024-01-17,9483.0859375
720,2024-01-18,9410.1396484375
721,2024-01-19,9361.5087890625
722,2024-01-22,9361.5087890625
723,2024-01-23,9337.1923828125
724,2024-01-24,9264.24609375
725,2024-01-25,9239.9296875
726,2024-01-26,9094.0361328125
727,2024-01-29,9288.5615234375
728,2024-01-30,9385.82421875
729,2024-01-31,9288.5615234375
730,2024-02-01,9434.4541015625
731,2024-02-02,9434.4541015625
732,2024-02-05,9312.876953125
733,2024-02-06,9361.5087890625
734,2024-02-07,9434.4541015625
735,2024-02-12,9531.716796875
736,2024-02-13,9458.7705078125
737,2024-02-15,9580.3486328125
738,2024-02-16,9677.611328125
739,2024-02-19,9604.6640625
740,2024-02-20,9750.5576171875
741,2024-02-21,9701.9267578125
742,2024-02-22,9604.6640625
743,2024-02-23,9556.0322265625
744,2024-02-26,9531.716796875
745,2024-02-27,9604.6640625
746,2024-02-28,9726.2421875
747,2024-02-29,9604.6640625
748,2024-03-01,9556.0322265625
749,2024-03-04,9483.0859375
750,2024-03-05,9531.716796875
751,2024-03-06,9677.611328125
752,2024-03-07,9847.8203125
753,2024-03-08,9872.1357421875
754,2024-03-13,9726.2421875
755,2024-03-14,10042.3447265625
756,2024-03-15,9872.1357421875
757,2024-03-18,9872.1357421875
758,2024-03-19,9896.4521484375
759,2024-03-20,9847.8203125
760,2024-03-21,9847.8203125
761,2024-03-22,9823.5048828125
762,2024-03-25,10025.0
763,2024-03-26,10000.1240234375
764,2024-03-27,10025.0
765,2024-03-28,10025.0
766,2024-04-01,9801.1162109375
767,2024-04-02,9850.8681640625
768,2024-04-03,9477.7294921875
769,2024-04-04,9801.1162109375
770,2024-04-05,9776.240234375
771,2024-04-16,9427.9775390625
772,2024-04-17,9477.7294921875
773,2024-04-18,9427.9775390625
774,2024-04-19,9427.9775390625
775,2024-04-22,9303.59765625
776,2024-04-23,9676.736328125
777,2024-04-24,9900.6201171875
778,2024-04-25,9726.48828125
779,2024-04-26,9577.2333984375
780,2024-04-29,9751.3642578125
781,2024-04-30,9751.3642578125
782,2024-05-02,9502.60546875
783,2024-05-03,9801.1162109375
784,2024-05-06,9751.3642578125
785,2024-05-07,9651.8603515625
786,2024-05-08,9328.4736328125
787,2024-05-13,9477.7294921875
788,2024-05-14,9502.60546875
789,2024-05-15,9452.853515625
790,2024-05-16,9552.357421875
791,2024-05-17,9701.6123046875
792,2024-05-20,9427.9775390625
793,2024-05-21,9328.4736328125
794,2024-05-22,9378.2255859375
795,2024-05-27,9253.845703125
796,2024-05-28,9253.845703125
797,2024-05-29,9104.5908203125
798,2024-05-30,8955.3349609375
799,2024-05-31,9204.09375
800,2024-06-03,9228.9697265625
801,2024-06-04,9303.59765625
802,2024-06-05,9403.1015625
803,2024-06-06,9427.9775390625
804,2024-06-07,9278.7216796875
805,2024-06-10,9477.7294921875
806,2024-06-11,9253.845703125
807,2024-06-12,9204.09375
808,2024-06-13,9154.341796875
809,2024-06-14,9154.341796875
810,2024-06-19,9005.0869140625
811,2024-06-20,9378.2255859375
812,2024-06-21,9552.357421875
813,2024-06-24,9552.357421875
814,2024-06-25,9552.357421875
815,2024-06-26,9452.853515625
816,2024-06-27,9701.6123046875
817,2024-06-28,9875.744140625
818,2024-07-01,9825.9921875
819,2024-07-02,9850.8681640625
820,2024-07-03,9950.3720703125
821,2024-07-04,9776.240234375
822,2024-07-05,9900.6201171875
823,2024-07-08,10000.1240234375
824,2024-07-09,10025.0
825,2024-07-10,10049.8759765625
826,2024-07-11,10025.0
827,2024-07-12,10025.0
828,2024-07-15,10000.1240234375
829,2024-07-16,9900.6201171875
830,2024-07-17,9751.3642578125
831,2024-07-18,10049.8759765625
832,2024-07-19,10074.751953125
833,2024-07-22,10049.8759765625
834,2024-07-23,10124.50390625
835,2024-07-24,10025.0
836,2024-07-25,10248.8828125
837,2024-07-26,10273.7587890625
838,2024-07-29,10199.130859375
839,2024-07-30,10124.50390625
840,2024-07-31,10224.0068359375
841,2024-08-01,10323.5107421875
842,2024-08-02,10149.3798828125
